,Date,Temperature,Dew point,Winds,Visibility,Clouds,Altimeter,Relative humidity,Density altitude,Remarks,Flight conditions,Raw data,Heat index,Present weather,Wind gusts,Winds variable
665,2024-05-16 17:00:00,29.0°C (84.2°F),18.0°C (64.4°F),"11.7 kts (6 m/s, 13.4 mph) South (170°)",,Sky clear,29.88 in.Hg (1012 mB),52 %,"1,932 ft. (589 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 160900Z 17006MPS CAVOK 29/18 Q1012 NOSIG,30.1°C (86.2°F),,,
666,2024-05-16 18:00:00,29.0°C (84.2°F),14.0°C (57.2°F),"11.7 kts (6 m/s, 13.4 mph) Vrb",,Sky clear,29.88 in.Hg (1012 mB),40 %,"1,873 ft. (571 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161000Z 12006MPS 100V180 CAVOK 29/14 Q1012 NOSIG,28.8°C (83.9°F),,,Winds variable from East (100°) to South (180°)
667,2024-05-16 19:00:00,28.0°C (82.4°F),15.0°C (59.0°F),"9.7 kts (5 m/s, 11.2 mph) Southeast (130°)",,Sky clear,29.91 in.Hg (1013 mB),45 %,"1,741 ft. (531 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161100Z 13005MPS CAVOK 28/15 Q1013 NOSIG,28.3°C (83.0°F),,,
668,2024-05-16 20:00:00,27.0°C (80.6°F),16.0°C (60.8°F),"11.7 kts (6 m/s, 13.4 mph) Southeast (130°)",,Sky clear,29.91 in.Hg (1013 mB),51 %,"1,643 ft. (501 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161200Z 13006MPS CAVOK 27/16 Q1013 NOSIG,27.8°C (82.0°F),,,
669,2024-05-16 21:00:00,26.0°C (78.8°F),17.0°C (62.6°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",,Sky clear,29.94 in.Hg (1014 mB),58 %,"1,512 ft. (461 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161300Z 11006MPS CAVOK 26/17 Q1014 NOSIG,,,,
670,2024-05-16 22:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),61 %,"1,398 ft. (426 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161400Z 10004MPS 060V130 CAVOK 25/17 Q1014 NOSIG,,,,Winds variable from East-Northeast (60°) to Southeast (130°)
671,2024-05-16 23:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),61 %,"1,398 ft. (426 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161500Z 11003MPS 090V150 CAVOK 25/17 Q1014 NOSIG,,,,Winds variable from East (90°) to South-Southeast (150°)
672,2024-05-17 00:00:00,25.0°C (77.0°F),17.0°C (62.6°F),"7.8 kts (4 m/s, 8.9 mph) East-Southeast (120°)",,Sky clear,29.94 in.Hg (1014 mB),61 %,"1,398 ft. (426 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161600Z 12004MPS CAVOK 25/17 Q1014 NOSIG,,,,
673,2024-05-17 01:00:00,24.0°C (75.2°F),17.0°C (62.6°F),"11.7 kts (6 m/s, 13.4 mph) East (100°)",,Sky clear,29.91 in.Hg (1013 mB),65 %,"1,318 ft. (402 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161700Z 10006MPS CAVOK 24/17 Q1013 NOSIG,,,,
674,2024-05-17 02:00:00,24.0°C (75.2°F),18.0°C (64.4°F),"7.8 kts (4 m/s, 8.9 mph) East (100°)",,Sky clear,29.91 in.Hg (1013 mB),69 %,"1,334 ft. (407 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161800Z 10004MPS CAVOK 24/18 Q1013 NOSIG,,,,
675,2024-05-17 03:00:00,23.0°C (73.4°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) East (100°)",,Sky clear,29.91 in.Hg (1013 mB),73 %,"1,220 ft. (372 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 161900Z 10003MPS CAVOK 23/18 Q1013 NOSIG,,,,
676,2024-05-17 04:00:00,23.0°C (73.4°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) East (90°)",,Sky clear,29.91 in.Hg (1013 mB),73 %,"1,220 ft. (372 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 162000Z 09003MPS CAVOK 23/18 Q1013 NOSIG,,,,
677,2024-05-17 05:00:00,23.0°C (73.4°F),18.0°C (64.4°F),"3.9 kts (2 m/s, 4.5 mph) East (80°)",,Sky clear,29.91 in.Hg (1013 mB),73 %,"1,220 ft. (372 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 162100Z 08002MPS CAVOK 23/18 Q1013 NOSIG,,,,
678,2024-05-17 06:00:00,23.0°C (73.4°F),18.0°C (64.4°F),"3.9 kts (2 m/s, 4.5 mph) Northeast (50°)",,Sky clear,29.91 in.Hg (1013 mB),73 %,"1,220 ft. (372 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 162200Z 05002MPS CAVOK 23/18 Q1013 NOSIG,,,,
679,2024-05-17 07:00:00,24.0°C (75.2°F),18.0°C (64.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.91 in.Hg (1013 mB),69 %,"1,334 ft. (407 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 162300Z 06003MPS 030V120 CAVOK 24/18 Q1013 NOSIG,,,,Winds variable from North-Northeast (30°) to East-Southeast (120°)
680,2024-05-17 08:00:00,25.0°C (77.0°F),19.0°C (66.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.91 in.Hg (1013 mB),69 %,"1,465 ft. (447 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170000Z 06002MPS 350V140 CAVOK 25/19 Q1013 NOSIG,,,,Winds variable from North (350°) to Southeast (140°)
681,2024-05-17 09:00:00,26.0°C (78.8°F),19.0°C (66.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.94 in.Hg (1014 mB),65 %,"1,545 ft. (471 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170100Z VRB02MPS CAVOK 26/19 Q1014 NOSIG,,,,Winds variable
682,2024-05-17 10:00:00,27.0°C (80.6°F),20.0°C (68.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.94 in.Hg (1014 mB),66 %,"1,675 ft. (511 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170200Z VRB02MPS 9999 FEW050 27/20 Q1014 NOSIG,28.7°C (83.7°F),,,Winds variable
683,2024-05-17 11:00:00,28.0°C (82.4°F),20.0°C (68.0°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.91 in.Hg (1013 mB),62 %,"1,821 ft. (555 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170300Z 24003MPS 200V270 9999 SCT050 28/20 Q1013 NOSIG,29.9°C (85.8°F),,,Winds variable from South-Southwest (200°) to West (270°)
684,2024-05-17 12:00:00,28.0°C (82.4°F),20.0°C (68.0°F),"7.8 kts (4 m/s, 8.9 mph) West-Southwest (250°)",,Sky clear,29.91 in.Hg (1013 mB),62 %,"1,821 ft. (555 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170400Z 25004MPS CAVOK 28/20 Q1013 NOSIG,29.9°C (85.8°F),,,
685,2024-05-17 13:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"7.8 kts (4 m/s, 8.9 mph) West-Southwest (240°)",,Sky clear,29.88 in.Hg (1012 mB),70 %,"1,762 ft. (537 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170500Z 24004MPS CAVOK 27/21 Q1012 NOSIG,29.0°C (84.2°F),,,
686,2024-05-17 14:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Southwest (230°)",,Sky clear,29.88 in.Hg (1012 mB),70 %,"1,762 ft. (537 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170600Z 23003MPS CAVOK 27/21 Q1012 NOSIG,29.0°C (84.2°F),,,
687,2024-05-17 15:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"7.8 kts (4 m/s, 8.9 mph) Southwest (220°)",,Sky clear,29.85 in.Hg (1011 mB),70 %,"1,795 ft. (547 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170700Z 22004MPS CAVOK 27/21 Q1011 NOSIG,29.0°C (84.2°F),,,
688,2024-05-17 16:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (200°)",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.85 in.Hg (1011 mB),70 %,"1,795 ft. (547 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170800Z 20003MPS 9999 FEW050 27/21 Q1011 NOSIG,29.0°C (84.2°F),,,
689,2024-05-17 17:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (200°)",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),70 %,"1,829 ft. (557 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 170900Z 20003MPS 9999 FEW050 27/21 Q1010 NOSIG,29.0°C (84.2°F),,,
690,2024-05-17 18:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),74 %,"1,716 ft. (523 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171000Z 20002MPS 170V230 9999 SCT050 26/21 Q1010 NOSIG,,,,Winds variable from South (170°) to Southwest (230°)
691,2024-05-17 19:00:00,26.0°C (78.8°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) South-Southwest (200°)",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),79 %,"1,736 ft. (529 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171100Z 20002MPS 9999 FEW050 26/22 Q1010 NOSIG,,,,
692,2024-05-17 20:00:00,26.0°C (78.8°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (210°)",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",29.85 in.Hg (1011 mB),79 %,"1,703 ft. (519 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171200Z 21003MPS 9999 SCT040 26/22 Q1011 NOSIG,,,,
693,2024-05-17 21:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) South-Southwest (200°)",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",29.85 in.Hg (1011 mB),84 %,"1,724 ft. (525 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171300Z 20002MPS 9999 SCT040 26/23 Q1011 NOSIG,,,,
694,2024-05-17 22:00:00,26.0°C (78.8°F),22.0°C (71.6°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",29.85 in.Hg (1011 mB),79 %,"1,703 ft. (519 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171400Z VRB01MPS 9999 SCT040 26/22 Q1011 NOSIG,,,,Winds variable
695,2024-05-17 23:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Northwest (320°)",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",29.88 in.Hg (1012 mB),89 %,"1,577 ft. (481 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171500Z 32002MPS 9999 SCT040 25/23 Q1012 NOSIG,,,,
696,2024-05-18 00:00:00,27.0°C (80.6°F),20.0°C (68.0°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.85 in.Hg (1011 mB),66 %,"1,776 ft. (541 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171600Z 05003MPS 030V100 CAVOK 27/20 Q1011 NOSIG,28.7°C (83.7°F),,,Winds variable from North-Northeast (30°) to East (100°)
697,2024-05-18 01:00:00,27.0°C (80.6°F),20.0°C (68.0°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",,Sky clear,29.85 in.Hg (1011 mB),66 %,"1,776 ft. (541 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171700Z VRB01MPS CAVOK 27/20 Q1011 NOSIG,28.7°C (83.7°F),,,Winds variable
698,2024-05-18 02:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",,Sky clear,29.83 in.Hg (1010 mB),74 %,"1,716 ft. (523 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171800Z VRB01MPS CAVOK 26/21 Q1010 NOSIG,,,,Winds variable
699,2024-05-18 03:00:00,25.0°C (77.0°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) South-Southeast (160°)",,Sky clear,29.83 in.Hg (1010 mB),83 %,"1,623 ft. (495 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 171900Z 16002MPS CAVOK 25/22 Q1010 NOSIG,,,,
700,2024-05-18 04:00:00,26.0°C (78.8°F),19.0°C (66.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.80 in.Hg (1009 mB),65 %,"1,713 ft. (522 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 172000Z 10002MPS 070V140 CAVOK 26/19 Q1009 NOSIG,,,,Winds variable from East-Northeast (70°) to Southeast (140°)
701,2024-05-18 05:00:00,26.0°C (78.8°F),20.0°C (68.0°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.83 in.Hg (1010 mB),70 %,"1,697 ft. (517 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 172100Z 09003MPS 070V140 CAVOK 26/20 Q1010 NOSIG,,,,Winds variable from East-Northeast (70°) to Southeast (140°)
702,2024-05-18 06:00:00,26.0°C (78.8°F),20.0°C (68.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),70 %,"1,697 ft. (517 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 172200Z 08002MPS 060V120 9999 BKN050 26/20 Q1010 NOSIG,,,,Winds variable from East-Northeast (60°) to East-Southeast (120°)
703,2024-05-18 07:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.85 in.Hg (1011 mB),74 %,"1,683 ft. (513 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 172300Z VRB02MPS 9999 BKN050 26/21 Q1011 NOSIG,,,,Winds variable
704,2024-05-18 08:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Northeast (50°)",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.85 in.Hg (1011 mB),74 %,"1,683 ft. (513 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180000Z 05003MPS 9999 BKN050 26/21 Q1011 NOSIG,,,,
705,2024-05-18 09:00:00,27.0°C (80.6°F),20.0°C (68.0°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,300 ft. (1,615 m)",29.85 in.Hg (1011 mB),66 %,"1,776 ft. (541 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180100Z 06005MPS 040V110 9999 BKN053 27/20 Q1011 NOSIG,28.7°C (83.7°F),,,Winds variable from Northeast (40°) to East-Southeast (110°)
706,2024-05-18 10:00:00,27.0°C (80.6°F),20.0°C (68.0°F),"3 kts (1.5 m/s, 3.5 mph) Vrb",,Sky clear,29.85 in.Hg (1011 mB),66 %,"1,776 ft. (541 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180200Z 05003G08MPS 010V100 CAVOK 27/20 Q1011 NOSIG,28.7°C (83.7°F),,"15.6 kts (8 m/s, 17.9 mph)",Winds variable from North (10°) to East (100°)
707,2024-05-18 11:00:00,29.0°C (84.2°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",,Sky clear,29.83 in.Hg (1010 mB),62 %,"2,053 ft. (626 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180300Z 05003MPS 340V100 CAVOK 29/21 Q1010 NOSIG,31.6°C (88.8°F),,,Winds variable from North-Northwest (340°) to East (100°)
708,2024-05-18 12:00:00,29.0°C (84.2°F),21.0°C (69.8°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),62 %,"2,086 ft. (636 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180400Z 03005MPS 350V120 9999 BKN050 29/21 Q1009 NOSIG,31.6°C (88.8°F),,,Winds variable from North (350°) to East-Southeast (120°)
709,2024-05-18 13:00:00,29.0°C (84.2°F),20.0°C (68.0°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),58 %,"2,068 ft. (630 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180500Z VRB03MPS 9999 BKN050 29/20 Q1009 NOSIG,31.0°C (87.8°F),,,Winds variable
710,2024-05-18 14:00:00,28.0°C (82.4°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) Southwest (220°)",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),70 %,"2,029 ft. (618 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180600Z 22003MPS 9999 BKN050 28/22 Q1008 NOSIG,30.8°C (87.5°F),,,
711,2024-05-18 15:00:00,28.0°C (82.4°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Southwest (230°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),66 %,"2,042 ft. (622 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180700Z 23003MPS 9999 SCT050 28/21 Q1007 NOSIG,30.4°C (86.6°F),,,
712,2024-05-18 16:00:00,27.0°C (80.6°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (200°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),74 %,"1,950 ft. (594 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 180800Z 20003MPS 9999 SCT050 27/22 Q1007 NOSIG,29.3°C (84.8°F),,,
713,2024-05-18 17:00:00,27.0°C (80.6°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) Southwest (220°)",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.71 in.Hg (1006 mB),74 %,"1,984 ft. (605 m)",,Visual Meteorological Conditions,ZGSZ 180900Z 22002MPS 9999 FEW050 27/22 Q1006 BECMG AT1040 12005MPS,29.3°C (84.8°F),,,
714,2024-05-18 18:00:00,27.0°C (80.6°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) West-Northwest (300°)",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),74 %,"1,950 ft. (594 m)",,Visual Meteorological Conditions,ZGSZ 181000Z 30002MPS 9999 FEW050 27/22 Q1007 BECMG AT1140 12005MPS,29.3°C (84.8°F),,,
715,2024-05-18 19:00:00,27.0°C (80.6°F),21.0°C (69.8°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",6.2 mi. (10 km),"Few clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),70 %,"1,930 ft. (588 m)",,Visual Meteorological Conditions,ZGSZ 181100Z VRB05MPS 9999 FEW050 27/21 Q1007 BECMG AT1240 12004MPS,29.0°C (84.2°F),,,Winds variable
716,2024-05-18 20:00:00,27.0°C (80.6°F),19.0°C (66.2°F),"7.8 kts (4 m/s, 8.9 mph) East (100°)",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),62 %,"1,859 ft. (567 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181200Z 10004MPS 9999 BKN050 27/19 Q1008 NOSIG,28.4°C (83.2°F),,,
717,2024-05-18 21:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),74 %,"1,750 ft. (533 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181300Z 06003MPS 050V120 9999 BKN050 26/21 Q1009 NOSIG,,,,Winds variable from Northeast (50°) to East-Southeast (120°)
718,2024-05-18 22:00:00,26.0°C (78.8°F),19.0°C (66.2°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),65 %,"1,713 ft. (522 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181400Z 08003MPS 050V140 9999 BKN050 26/19 Q1009 NOSIG,,,,Winds variable from Northeast (50°) to Southeast (140°)
719,2024-05-18 23:00:00,26.0°C (78.8°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),74 %,"1,750 ft. (533 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181500Z 06003MPS 010V120 9999 BKN050 26/21 Q1009 NOSIG,,,,Winds variable from North (10°) to East-Southeast (120°)
720,2024-05-19 00:00:00,26.0°C (78.8°F),20.0°C (68.0°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),70 %,"1,765 ft. (538 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181600Z 06003MPS 020V110 9999 BKN050 26/20 Q1008 NOSIG,,,,Winds variable from North-Northeast (20°) to East-Southeast (110°)
721,2024-05-19 01:00:00,25.0°C (77.0°F),20.0°C (68.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),74 %,"1,652 ft. (503 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181700Z 07002MPS 360V110 9999 BKN050 25/20 Q1008 NOSIG,,,,Winds variable from North (359.999999°) to East-Southeast (110°)
722,2024-05-19 02:00:00,25.0°C (77.0°F),20.0°C (68.0°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",,Sky clear,29.74 in.Hg (1007 mB),74 %,"1,686 ft. (514 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181800Z VRB01MPS CAVOK 25/20 Q1007 NOSIG,,,,Winds variable
723,2024-05-19 03:00:00,25.0°C (77.0°F),20.0°C (68.0°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",,Sky clear,29.71 in.Hg (1006 mB),74 %,"1,719 ft. (524 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 181900Z 05002MPS 340V100 CAVOK 25/20 Q1006 NOSIG,,,,Winds variable from North-Northwest (340°) to East (100°)
