flightDate,flightNo,regNo,status,destAirportName,ptd,atd,depDelayTime,depTerminal,gate,eta
2024-05-17,ZH5255,B20EC,到达,上海虹桥,07:30,07:44,延误14,T3,37,09:32
2024-05-17,CZ76,B20EC,到达,上海虹桥,07:30,07:44,延误14,T3,37,09:32
2024-05-17,MU3869,B20EC,到达,上海虹桥,07:30,07:44,延误14,T3,37,09:32
2024-05-17,ZH9101,B1017,到达,北京首都,07:30,07:46,延误16,T3,69,10:40
2024-05-17,CA3401,B1017,到达,北京首都,07:30,07:46,延误16,T3,69,10:40
2024-05-17,KY9651,B1017,到达,北京首都,07:30,07:46,延误16,T3,69,10:40
2024-05-17,SC9083,B1017,到达,北京首都,07:30,07:46,延误16,T3,69,10:40
2024-05-17,ZH9321,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,SC9151,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,KY9321,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,CA3443,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,HO5098,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,TV6633,B6359,到达,三亚凤凰,07:40,07:47,延误7,T3,65,08:57
2024-05-17,HU7721,B5483,到达,上海浦东,07:40,07:48,延误8,T3,561,09:48
2024-05-17,GJ3909,B5483,到达,上海浦东,07:40,07:48,延误8,T3,561,09:48
2024-05-17,Y87527,B5711,到达,呼和浩特白塔,07:35,07:50,延误15,T3,501,10:54
2024-05-17,HU7769,B7886,到达,温州龙湾,07:35,07:51,延误16,T3,521,09:17
2024-05-17,Y87769,B7886,到达,温州龙湾,07:35,07:51,延误16,T3,521,09:17
2024-05-17,GJ3937,B7886,到达,温州龙湾,07:35,07:51,延误16,T3,521,09:17
2024-05-17,ZH9501,B326G,到达,上海浦东,07:45,07:53,延误8,T3,564,09:49
2024-05-17,CA3501,B326G,到达,上海浦东,07:45,07:53,延误8,T3,564,09:49
2024-05-17,KY9811,B326G,到达,上海浦东,07:45,07:53,延误8,T3,564,09:49
2024-05-17,HO5134,B326G,到达,上海浦东,07:45,07:53,延误8,T3,564,09:49
2024-05-17,SC9207,B326G,到达,上海浦东,07:45,07:53,延误8,T3,564,09:49
2024-05-17,ZH9893,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,CA3775,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,SC9349,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,TV6679,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,KY9893,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,HO5296,B5616,到达,合肥新桥,07:45,07:56,延误11,T3,64,09:45
2024-05-17,DZ6229,B1462,到达,舟山普陀山,07:50,07:58,延误8,T3,529B,09:48
2024-05-17,CZ9915,B1462,到达,舟山普陀山,07:50,07:58,延误8,T3,529B,09:48
2024-05-17,CZ5149,B1697,到达,大理凤仪,07:55,07:58,延误3,T3,509,10:28
2024-05-17,3U1529,B1697,到达,大理凤仪,07:55,07:58,延误3,T3,509,10:28
2024-05-17,MF1706,B1697,到达,大理凤仪,07:55,07:58,延误3,T3,509,10:28
2024-05-17,GJ5285,B1697,到达,大理凤仪,07:55,07:58,延误3,T3,509,10:28
2024-05-17,DZ6525,B1697,到达,大理凤仪,07:55,07:58,延误3,T3,509,10:28
2024-05-17,CZ8579,B6630,到达,泸州云龙,07:40,08:00,延误20,T3,40,09:52
2024-05-17,MF4586,B6630,到达,泸州云龙,07:40,08:00,延误20,T3,40,09:52
2024-05-17,DZ6499,B6630,到达,泸州云龙,07:40,08:00,延误20,T3,40,09:52
2024-05-17,A67227,B322C,到达,南京禄口,07:50,08:02,延误12,T3,77,10:09
2024-05-17,ZH9451,B1477,到达,昆明长水,07:55,08:03,延误8,T3,525,10:07
2024-05-17,CA3555,B1477,到达,昆明长水,07:55,08:03,延误8,T3,525,10:07
2024-05-17,SC9599,B1477,到达,昆明长水,07:55,08:03,延误8,T3,525,10:07
2024-05-17,KY9451,B1477,到达,昆明长水,07:55,08:03,延误8,T3,525,10:07
2024-05-17,TV6605,B1477,到达,昆明长水,07:55,08:03,延误8,T3,525,10:07
2024-05-17,CZ3911,B30DG,到达,武汉天河,08:00,08:06,延误6,T3,530,09:41
2024-05-17,MF1619,B30DG,到达,武汉天河,08:00,08:06,延误6,T3,530,09:41
2024-05-17,3U1471,B30DG,到达,武汉天河,08:00,08:06,延误6,T3,530,09:41
2024-05-17,CZ6253,B1806,到达,海口美兰,07:50,08:07,延误17,T3,545A,09:06
2024-05-17,MF1969,B1806,到达,海口美兰,07:50,08:07,延误17,T3,545A,09:06
2024-05-17,3U1665,B1806,到达,海口美兰,07:50,08:07,延误17,T3,545A,09:06
2024-05-17,SQ857,9VMBG,到达,新加坡樟宜,03:25,08:10,延误285,T3,9,11:25
2024-05-17,ZH9929,B1160,到达,临沂启阳,07:55,08:10,延误15,T3,53,10:33
2024-05-17,TV6709,B1160,到达,临沂启阳,07:55,08:10,延误15,T3,53,10:33
2024-05-17,SC9375,B1160,到达,临沂启阳,07:55,08:10,延误15,T3,53,10:33
2024-05-17,KY9929,B1160,到达,临沂启阳,07:55,08:10,延误15,T3,53,10:33
2024-05-17,CA3389,B1160,到达,临沂启阳,07:55,08:10,延误15,T3,53,10:33
2024-05-17,HU7157,B7837,到达,重庆江北,07:15,08:13,延误58,T3,63,10:09
2024-05-17,GJ3901,B7837,到达,重庆江北,07:15,08:13,延误58,T3,63,10:09
2024-05-17,CZ3965,B5940,到达,上海虹桥,08:00,08:15,延误15,T3,23,10:08
2024-05-17,3U1493,B5940,到达,上海虹桥,08:00,08:15,延误15,T3,23,10:08
2024-05-17,HO7490,B5940,到达,上海虹桥,08:00,08:15,延误15,T3,23,10:08
2024-05-17,MF1662,B5940,到达,上海虹桥,08:00,08:15,延误15,T3,23,10:08
2024-05-17,CZ3569,B8870,到达,杭州萧山,08:00,08:19,延误19,T3,38,10:00
2024-05-17,MF1371,B8870,到达,杭州萧山,08:00,08:19,延误19,T3,38,10:00
2024-05-17,3U1297,B8870,到达,杭州萧山,08:00,08:19,延误19,T3,38,10:00
2024-05-17,ZH9957,B1842,到达,宜宾五粮液,07:40,08:21,延误41,T3,73,10:18
2024-05-17,CA3885,B1842,到达,宜宾五粮液,07:40,08:21,延误41,T3,73,10:18
2024-05-17,SC9067,B1842,到达,宜宾五粮液,07:40,08:21,延误41,T3,73,10:18
2024-05-17,TV6723,B1842,到达,宜宾五粮液,07:40,08:21,延误41,T3,73,10:18
2024-05-17,KY9057,B1842,到达,宜宾五粮液,07:40,08:21,延误41,T3,73,10:18
2024-05-17,ZH8013,B5670,到达,河内内排国际,08:15,08:22,延误7,T3,4,08:57
2024-05-17,CA3863,B5670,到达,河内内排国际,08:15,08:22,延误7,T3,4,08:57
2024-05-17,ZH9503,B32DT,到达,上海虹桥,08:05,08:23,延误18,T3,61B,10:15
2024-05-17,KY9503,B32DT,到达,上海虹桥,08:05,08:23,延误18,T3,61B,10:15
2024-05-17,HO5146,B32DT,到达,上海虹桥,08:05,08:23,延误18,T3,61B,10:15
2024-05-17,CA3311,B32DT,到达,上海虹桥,08:05,08:23,延误18,T3,61B,10:15
2024-05-17,SC9209,B32DT,到达,上海虹桥,08:05,08:23,延误18,T3,61B,10:15
2024-05-17,ZH9317,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,CA3417,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,G56089,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,SC9543,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,HO5116,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,KY9303,B207D,到达,郑州新郑,08:15,08:24,延误9,T3,72,10:32
2024-05-17,CZ6847,B30E2,到达,黄山屯溪,08:10,08:25,延误15,T3,76,10:03
2024-05-17,MF4352,B30E2,到达,黄山屯溪,08:10,08:25,延误15,T3,76,10:03
2024-05-17,HU7870,B5338,到达,西安咸阳,07:35,08:27,延误52,T3,29,10:57
2024-05-17,GJ3852,B5338,到达,西安咸阳,07:35,08:27,延误52,T3,29,10:57
2024-05-17,GS5870,B5338,到达,西安咸阳,07:35,08:27,延误52,T3,29,10:57
2024-05-17,GJ3948,B5338,到达,西安咸阳,07:35,08:27,延误52,T3,29,10:57
2024-05-17,ZH9925,B206M,到达,青岛胶东,08:10,08:29,延误19,T3,545B,11:16
2024-05-17,KY9735,B206M,到达,青岛胶东,08:10,08:29,延误19,T3,545B,11:16
2024-05-17,SC9735,B206M,到达,青岛胶东,08:10,08:29,延误19,T3,545B,11:16
2024-05-17,CA3685,B206M,到达,青岛胶东,08:10,08:29,延误19,T3,545B,11:16
2024-05-17,CZ5651,B32GH,到达,成都双流,08:20,08:30,延误10,T3,35,10:34
2024-05-17,CZ3613,B8990,到达,长春龙嘉,08:20,08:32,延误12,T3,529A,12:39
2024-05-17,MF1407,B8990,到达,长春龙嘉,08:20,08:32,延误12,T3,529A,12:39
2024-05-17,3U1329,B8990,到达,长春龙嘉,08:20,08:32,延误12,T3,529A,12:39
2024-05-17,ZH9523,B30CV,到达,上海浦东,08:25,08:33,延误8,T3,507A,10:30
2024-05-17,CA3637,B30CV,到达,上海浦东,08:25,08:33,延误8,T3,507A,10:30
2024-05-17,SC9653,B30CV,到达,上海浦东,08:25,08:33,延误8,T3,507A,10:30
2024-05-17,KY9434,B30CV,到达,上海浦东,08:25,08:33,延误8,T3,507A,10:30
2024-05-17,HO5188,B30CV,到达,上海浦东,08:25,08:33,延误8,T3,507A,10:30
2024-05-17,DZ6205,B224C,到达,成都天府,08:15,08:35,延误20,T3,66,10:55
2024-05-17,CZ9903,B224C,到达,成都天府,08:15,08:35,延误20,T3,66,10:55
2024-05-17,CZ3559,B1690,到达,南京禄口,08:15,08:38,延误23,T3,527,10:36
2024-05-17,MF1361,B1690,到达,南京禄口,08:15,08:38,延误23,T3,527,10:36
2024-05-17,HO7421,B1690,到达,南京禄口,08:15,08:38,延误23,T3,527,10:36
2024-05-17,3U1289,B1690,到达,南京禄口,08:15,08:38,延误23,T3,527,10:36
2024-05-17,CA2818,B1219,到达,天津滨海,08:25,08:40,延误15,T3,570,11:33
2024-05-17,ZH4188,B1219,到达,天津滨海,08:25,08:40,延误15,T3,570,11:33
2024-05-17,KY8272,B207A,到达,昆明长水,08:25,08:42,延误17,T3,508,10:42
2024-05-17,CZ3151,B309X,到达,北京大兴,08:30,08:44,延误14,T3,44,11:40
2024-05-17,HO7351,B309X,到达,北京大兴,08:30,08:44,延误14,T3,44,11:40
2024-05-17,3U1055,B309X,到达,北京大兴,08:30,08:44,延误14,T3,44,11:40
2024-05-17,MF1069,B309X,到达,北京大兴,08:30,08:44,延误14,T3,44,11:40
2024-05-17,CZ3089,B30F8,到达,首尔仁川国际,08:35,08:45,延误10,T3,10,12:39
2024-05-17,ZH9409,B8409,到达,成都双流,07:50,08:47,延误57,T3,566A,10:59
2024-05-17,KY9403,B8409,到达,成都双流,07:50,08:47,延误57,T3,566A,10:59
2024-05-17,CA3703,B8409,到达,成都双流,07:50,08:47,延误57,T3,566A,10:59
2024-05-17,SC9263,B8409,到达,成都双流,07:50,08:47,延误57,T3,566A,10:59
2024-05-17,TV6501,B8409,到达,成都双流,07:50,08:47,延误57,T3,566A,10:59
2024-05-17,CZ8581,B9917,到达,丽江三义,08:30,08:49,延误19,T3,507B,11:28
2024-05-17,MF4588,B9917,到达,丽江三义,08:30,08:49,延误19,T3,507B,11:28
2024-05-17,3U1997,B9917,到达,丽江三义,08:30,08:49,延误19,T3,507B,11:28
2024-05-17,GJ5371,B9917,到达,丽江三义,08:30,08:49,延误19,T3,507B,11:28
2024-05-17,DZ6493,B9917,到达,丽江三义,08:30,08:49,延误19,T3,507B,11:28
2024-05-17,ZH9623,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,CA3633,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,G56111,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,KY9241,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,HO5200,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,SC9505,B309P,到达,哈尔滨太平,08:30,08:49,延误19,T3,547A,13:09
2024-05-17,ZH9927,B30CU,到达,池州九华山,08:40,08:50,延误10,T3,59,10:36
2024-05-17,TV6707,B30CU,到达,池州九华山,08:40,08:50,延误10,T3,59,10:36
2024-05-17,SC9527,B30CU,到达,池州九华山,08:40,08:50,延误10,T3,59,10:36
2024-05-17,KY9927,B30CU,到达,池州九华山,08:40,08:50,延误10,T3,59,10:36
2024-05-17,CA4340,B328P,到达,成都双流,07:50,08:52,延误62,T3,27,11:03
2024-05-17,ZH4436,B328P,到达,成都双流,07:50,08:52,延误62,T3,27,11:03
2024-05-17,GJ8683,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,3U4093,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,CZ4793,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,MF5847,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,TV2139,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,HU2683,B1676,到达,恩施许家坪,07:45,08:53,延误68,T3,58,10:37
2024-05-17,CZ3213,B5917,到达,西安咸阳,08:35,08:56,延误21,T3,543,11:18
2024-05-17,HO7373,B5917,到达,西安咸阳,08:35,08:56,延误21,T3,543,11:18
2024-05-17,GJ5213,B5917,到达,西安咸阳,08:35,08:56,延误21,T3,543,11:18
2024-05-17,3U1107,B5917,到达,西安咸阳,08:35,08:56,延误21,T3,543,11:18
2024-05-17,MF1129,B5917,到达,西安咸阳,08:35,08:56,延误21,T3,543,11:18
2024-05-17,ZH9337,B8667,到达,襄阳刘集,08:35,08:57,延误22,T3,51,10:47
2024-05-17,KY9337,B8667,到达,襄阳刘集,08:35,08:57,延误22,T3,51,10:47
2024-05-17,HO5114,B8667,到达,襄阳刘集,08:35,08:57,延误22,T3,51,10:47
2024-05-17,SC9537,B8667,到达,襄阳刘集,08:35,08:57,延误22,T3,51,10:47
2024-05-17,CA3477,B8667,到达,襄阳刘集,08:35,08:57,延误22,T3,51,10:47
2024-05-17,HU7393,B2731,到达,杭州萧山,08:35,08:59,延误24,T3,524,10:35
2024-05-17,HU7028,B224Q,到达,海口美兰,08:50,09:01,延误11,T3,26,09:54
2024-05-17,ZH9129,B1519,到达,武汉天河,08:50,09:01,延误11,T3,65,10:56
2024-05-17,KY9129,B1519,到达,武汉天河,08:50,09:01,延误11,T3,65,10:56
2024-05-17,CA3603,B1519,到达,武汉天河,08:50,09:01,延误11,T3,65,10:56
2024-05-17,G56033,B1519,到达,武汉天河,08:50,09:01,延误11,T3,65,10:56
2024-05-17,SC9499,B1519,到达,武汉天河,08:50,09:01,延误11,T3,65,10:56
2024-05-17,ZH8965,B1479,到达,宁波栎社,08:45,09:02,延误17,T3,71,10:46
2024-05-17,SC9525,B1479,到达,宁波栎社,08:45,09:02,延误17,T3,71,10:46
2024-05-17,CA3525,B1479,到达,宁波栎社,08:45,09:02,延误17,T3,71,10:46
2024-05-17,KY9165,B1479,到达,宁波栎社,08:45,09:02,延误17,T3,71,10:46
2024-05-17,HO5064,B1479,到达,宁波栎社,08:45,09:02,延误17,T3,71,10:46
2024-05-17,ZH9131,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,CA3611,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,G56035,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,KY9661,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,SC9491,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,HO5164,B1016,到达,太原武宿,08:50,09:03,延误13,T3,73,11:48
2024-05-17,ZH9887,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,KY9887,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,SC9687,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,HO5292,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,TV6585,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,CA3307,B5608,到达,合肥新桥,08:40,09:05,延误25,T3,39,10:55
2024-05-17,HU7175,B5082,到达,成都天府,07:55,09:07,延误72,T3,544,11:13
2024-05-17,8L7175,B5082,到达,成都天府,07:55,09:07,延误72,T3,544,11:13
2024-05-17,CZ6591,B8363,到达,宁波栎社,08:50,09:09,延误19,T3,563,10:52
2024-05-17,MF4181,B8363,到达,宁波栎社,08:50,09:09,延误19,T3,563,10:52
2024-05-17,GJ5329,B8363,到达,宁波栎社,08:50,09:09,延误19,T3,563,10:52
2024-05-17,DZ6505,B8363,到达,宁波栎社,08:50,09:09,延误19,T3,563,10:52
2024-05-17,CZ5378,B5163,到达,贵阳龙洞堡,08:45,09:11,延误26,T3,510B,10:36
2024-05-17,MF1739,B5163,到达,贵阳龙洞堡,08:45,09:11,延误26,T3,510B,10:36
2024-05-17,3U1542,B5163,到达,贵阳龙洞堡,08:45,09:11,延误26,T3,510B,10:36
2024-05-17,CA1306,B2085,到达,北京首都,08:55,09:12,延误17,T3,20,12:02
2024-05-17,ZH1306,B2085,到达,北京首都,08:55,09:12,延误17,T3,20,12:02
2024-05-17,AC6639,B2085,到达,北京首都,08:55,09:12,延误17,T3,20,12:02
2024-05-17,UA7582,B2085,到达,北京首都,08:55,09:12,延误17,T3,20,12:02
2024-05-17,CA4330,B5622,到达,成都天府,08:50,09:14,延误24,T3,569A,11:30
2024-05-17,ZH4426,B5622,到达,成都天府,08:50,09:14,延误24,T3,569A,11:30
2024-05-17,CZ3565,B6909,到达,合肥新桥,09:00,09:16,延误16,T3,36,11:00
2024-05-17,MF1367,B6909,到达,合肥新桥,09:00,09:16,延误16,T3,36,11:00
2024-05-17,CZ3465,B6515,到达,重庆江北,08:55,09:17,延误22,T3,504,11:12
2024-05-17,3U1221,B6515,到达,重庆江北,08:55,09:17,延误22,T3,504,11:12
2024-05-17,MF1279,B6515,到达,重庆江北,08:55,09:17,延误22,T3,504,11:12
2024-05-17,CZ3553,B324S,到达,上海虹桥,09:00,09:18,延误18,T3,506,11:08
2024-05-17,3U1285,B324S,到达,上海虹桥,09:00,09:18,延误18,T3,506,11:08
2024-05-17,HO7420,B324S,到达,上海虹桥,09:00,09:18,延误18,T3,506,11:08
2024-05-17,MF1355,B324S,到达,上海虹桥,09:00,09:18,延误18,T3,506,11:08
2024-05-17,CZ8677,B8997,到达,延安南泥湾,08:50,09:20,延误30,T3,30,11:55
2024-05-17,DZ6497,B8997,到达,延安南泥湾,08:50,09:20,延误30,T3,30,11:55
2024-05-17,HU7704,B1341,到达,北京首都,09:00,09:20,延误20,T3,64,12:07
2024-05-17,GX7704,B1341,到达,北京首都,09:00,09:20,延误20,T3,64,12:07
2024-05-17,GJ8899,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,MF5921,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,MU4349,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,3U4149,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,TV2199,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,G56415,B325K,到达,杭州萧山,09:05,09:22,延误17,T3,27,10:57
2024-05-17,ZH9421,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,CA3721,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,KY9421,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,G56079,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,SC9261,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,TV6515,B207E,到达,重庆江北,08:55,09:25,延误30,T3,77,11:18
2024-05-17,CZ8735,B30EZ,到达,青岛胶东,09:05,09:27,延误22,T3,76,12:04
2024-05-17,MF4642,B30EZ,到达,青岛胶东,09:05,09:27,延误22,T3,76,12:04
2024-05-17,HO7555,B30EZ,到达,青岛胶东,09:05,09:27,延误22,T3,76,12:04
2024-05-17,CZ3459,B6307,到达,昆明长水,09:15,09:27,延误12,T3,28,11:33
2024-05-17,3U1215,B6307,到达,昆明长水,09:15,09:27,延误12,T3,28,11:33
2024-05-17,MF1275,B6307,到达,昆明长水,09:15,09:27,延误12,T3,28,11:33
2024-05-17,CZ6385,B30EV,到达,沈阳桃仙,09:10,09:28,延误18,T3,34,13:17
2024-05-17,ZH9901,B32DU,到达,济南遥墙,09:10,09:29,延误19,T3,565,11:58
2024-05-17,SC9357,B32DU,到达,济南遥墙,09:10,09:29,延误19,T3,565,11:58
2024-05-17,KY9901,B32DU,到达,济南遥墙,09:10,09:29,延误19,T3,565,11:58
2024-05-17,CA3791,B32DU,到达,济南遥墙,09:10,09:29,延误19,T3,565,11:58
2024-05-17,CA1334,B2046,到达,北京首都,08:25,09:31,延误66,T3,24,12:18
2024-05-17,ZH1334,B2046,到达,北京首都,08:25,09:31,延误66,T3,24,12:18
2024-05-17,ZH9141,B9980,到达,运城盐湖,09:05,09:33,延误28,T3,63,12:01
2024-05-17,KY9181,B9980,到达,运城盐湖,09:05,09:33,延误28,T3,63,12:01
2024-05-17,SC9431,B9980,到达,运城盐湖,09:05,09:33,延误28,T3,63,12:01
2024-05-17,CA3785,B9980,到达,运城盐湖,09:05,09:33,延误28,T3,63,12:01
2024-05-17,ZH9505,B8636,到达,上海浦东,09:15,09:34,延误19,T3,66,11:31
2024-05-17,KY9425,B8636,到达,上海浦东,09:15,09:34,延误19,T3,66,11:31
2024-05-17,CA3635,B8636,到达,上海浦东,09:15,09:34,延误19,T3,66,11:31
2024-05-17,SC9625,B8636,到达,上海浦东,09:15,09:34,延误19,T3,66,11:31
2024-05-17,HO5174,B8636,到达,上海浦东,09:15,09:34,延误19,T3,66,11:31
2024-05-17,3U8710,B304J,到达,成都双流,08:20,09:36,延误76,T3,566B,11:49
2024-05-17,HO5859,B304J,到达,成都双流,08:20,09:36,延误76,T3,566B,11:49
2024-05-17,MU3454,B304J,到达,成都双流,08:20,09:36,延误76,T3,566B,11:49
2024-05-17,CZ9548,B304J,到达,成都双流,08:20,09:36,延误76,T3,566B,11:49
2024-05-17,MF5548,B304J,到达,成都双流,08:20,09:36,延误76,T3,566B,11:49
2024-05-17,DZ6237,B5311,到达,南通兴东,09:20,09:37,延误17,T3,528B,11:37
2024-05-17,CZ9921,B5311,到达,南通兴东,09:20,09:37,延误17,T3,528B,11:37
2024-05-17,ZH9453,B6721,到达,昆明长水,09:20,09:37,延误17,T3,505B,11:48
2024-05-17,CA3557,B6721,到达,昆明长水,09:20,09:37,延误17,T3,505B,11:48
2024-05-17,TV6607,B6721,到达,昆明长水,09:20,09:37,延误17,T3,505B,11:48
2024-05-17,SC9553,B6721,到达,昆明长水,09:20,09:37,延误17,T3,505B,11:48
2024-05-17,KY9453,B6721,到达,昆明长水,09:20,09:37,延误17,T3,505B,11:48
2024-05-17,ZH8209,B8665,到达,贵阳龙洞堡,09:15,09:39,延误24,T3,25,11:06
2024-05-17,CA3303,B8665,到达,贵阳龙洞堡,09:15,09:39,延误24,T3,25,11:06
2024-05-17,KY9081,B8665,到达,贵阳龙洞堡,09:15,09:39,延误24,T3,25,11:06
2024-05-17,G56007,B8665,到达,贵阳龙洞堡,09:15,09:39,延误24,T3,25,11:06
2024-05-17,SC9015,B8665,到达,贵阳龙洞堡,09:15,09:39,延误24,T3,25,11:06
2024-05-17,ZH9875,B32DV,到达,杭州萧山,09:25,09:40,延误15,T3,53,11:22
2024-05-17,CA3753,B32DV,到达,杭州萧山,09:25,09:40,延误15,T3,53,11:22
2024-05-17,SC9675,B32DV,到达,杭州萧山,09:25,09:40,延误15,T3,53,11:22
2024-05-17,HO5204,B32DV,到达,杭州萧山,09:25,09:40,延误15,T3,53,11:22
2024-05-17,KY9275,B32DV,到达,杭州萧山,09:25,09:40,延误15,T3,53,11:22
2024-05-17,ZH9601,B206Y,到达,沈阳桃仙,09:05,09:41,延误36,T3,72,13:31
2024-05-17,KY9601,B206Y,到达,沈阳桃仙,09:05,09:41,延误36,T3,72,13:31
2024-05-17,CA3623,B206Y,到达,沈阳桃仙,09:05,09:41,延误36,T3,72,13:31
2024-05-17,SC9601,B206Y,到达,沈阳桃仙,09:05,09:41,延误36,T3,72,13:31
2024-05-17,G56093,B206Y,到达,沈阳桃仙,09:05,09:41,延误36,T3,72,13:31
2024-05-17,CZ3175,B8360,到达,北京大兴,09:30,09:43,延误13,T3,523,12:31
2024-05-17,MF1093,B8360,到达,北京大兴,09:30,09:43,延误13,T3,523,12:31
2024-05-17,3U1079,B8360,到达,北京大兴,09:30,09:43,延误13,T3,523,12:31
2024-05-17,HO7363,B8360,到达,北京大兴,09:30,09:43,延误13,T3,523,12:31
2024-05-17,MU5334,B5943,到达,上海虹桥,09:30,09:45,延误15,T3,22,11:37
2024-05-17,MF3519,B5943,到达,上海虹桥,09:30,09:45,延误15,T3,22,11:37
2024-05-17,HO5455,B5943,到达,上海虹桥,09:30,09:45,延误15,T3,22,11:37
2024-05-17,CZ6233,B9913,到达,广元盘龙,09:30,09:46,延误16,T3,62B,12:10
2024-05-17,MF1960,B9913,到达,广元盘龙,09:30,09:46,延误16,T3,62B,12:10
